commit_hash,commit_timestamp,commit_subject,commit_author,repo,session_id,session_project,additions,deletions,files_changed
4bca615d3214,2026-01-26T19:57:36-08:00,Merge pull request #80 from lichengzhe/fix/stop-hook-shell-error,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a1f47f1fdf72,2026-01-26T19:57:33-08:00,Merge pull request #85 from roeiba/add-license-file,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
01ad21b1d44b,2026-01-26T10:45:39+01:00,docs: add missing MIT LICENSE file,Roei Bar Aviv,TREE_OF_THOUGHT,,,0,0,0
c6c32cdc7acf,2026-01-26T09:35:43Z,fix: add language labels to fenced code blocks for MD040 compliance,Claude,TREE_OF_THOUGHT,,,0,0,0
75e1e46f3feb,2026-01-26T08:20:42Z,feat: add comprehensive Golang language support,Claude,TREE_OF_THOUGHT,,,0,0,0
2feac5aed5ec,2026-01-26T09:32:09+05:30,docs: add The Longform Guide to Everything Claude Code,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
a0b84f7b862f,2026-01-26T12:00:39+08:00,Fix: Move Stop hook inline code to separate script file,李成喆,TREE_OF_THOUGHT,,,0,0,0
1564213dfec5,2026-01-26T09:29:45+05:30,docs: add The Shorthand Guide to Everything Claude Code,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
56ff5d444bfe,2026-01-25T22:04:47-05:00,fix: use correct unscoped agent-browser package name (#77),Jeff Scott Ward,TREE_OF_THOUGHT,,,0,0,0
5c63fa9006ae,2026-01-25T18:21:27-08:00,"feat: v1.1.0 release - session ID tracking, async hooks, new skills",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5670fcd34f81,2026-01-25T20:38:25-05:00,Fix plugin manifest validation errors (#75),Jeff Scott Ward,TREE_OF_THOUGHT,,,0,0,0
1c9fa0b8f863,2026-01-26T02:46:04+03:00,Add hooks.md to documentation index (#40),voovvaa,TREE_OF_THOUGHT,,,0,0,0
2bfd2fbbee21,2026-01-26T05:15:24+05:30,feat: add cloud infrastructure security skill (#44),Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
fae9716c0ad3,2026-01-25T16:44:54-07:00,feat(agents): add database-reviewer agent with Supabase patterns (#48),soilmass,TREE_OF_THOUGHT,,,0,0,0
a2087a8193c2,2026-01-26T02:44:52+03:00,fix: remove unnecessary .sh hooks (#41),voovvaa,TREE_OF_THOUGHT,,,0,0,0
b9b7831ef564,2026-01-25T15:43:48-08:00,fix: multiple community-reported issues,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
660e0d3badd3,2026-01-24T01:36:02-08:00,fix: security and documentation fixes,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a7bc5f2a9026,2026-01-23T22:27:21-08:00,revert: remove hooks declaration - auto-loaded by convention,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
22ad036cb5bf,2026-01-23T20:47:22-08:00,fix: add hooks declaration to plugin.json for proper hook loading,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5a26daf39214,2026-01-23T23:14:43+05:30,Merge pull request #1 from pangerlkr/pangerlkr-patch-1,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
438d082e306d,2026-01-23T22:50:59+05:30,feat: add cloud infrastructure security skill,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
5230892ee874,2026-01-23T15:14:23+08:00,fix: remove version fields from marketplace.json,gzb1128,TREE_OF_THOUGHT,,,0,0,0
970f8bf88459,2026-01-23T15:08:07+08:00,feat: cross-platform support with Node.js scripts,zerx-lab,TREE_OF_THOUGHT,,,0,0,0
4ec7a6b15a29,2026-01-23T14:31:20+08:00,fix: remove version field to enable automatic plugin updates,gzb1128,TREE_OF_THOUGHT,,,0,0,0
0d438dd042b9,2026-01-22T22:29:06-08:00,style: side-by-side guide layout matching profile README,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7f4f622517b0,2026-01-22T22:19:01-08:00,feat: add star history chart and minimal badge bar,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c3f1594acdfd,2026-01-22T21:06:23-08:00,fix: move session-end hooks from Stop to SessionEnd,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
19345df79d8e,2026-01-22T16:45:07-08:00,fix: remove duplicate hooks field from plugin.json,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
73bda1aad6ca,2026-01-22T16:42:04-08:00,fix: use ${CLAUDE_PLUGIN_ROOT} for hook script paths,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ecfbbd3da12b,2026-01-22T15:02:48-08:00,fix: use relative path './' for plugin source instead of GitHub object,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ee5affbdbdb2,2026-01-22T13:37:10-08:00,fix: remove agents field temporarily to debug validation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d362ae65eb21,2026-01-22T13:35:57-08:00,fix: use string format for repository field in plugin.json,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9e8006c8cac8,2026-01-22T13:14:19-08:00,fix: use GitHub source object in marketplace.json,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5010f82c3e2c,2026-01-22T04:16:39-08:00,feat: package as Claude Code plugin with marketplace distribution,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
4491f15577a6,2026-01-21T12:23:50-08:00,Clarify README description of the repository,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e6440d32b85c,2026-01-21T12:05:58-08:00,docs: restructure README to flow shorthand → longform guides together,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
fa0928a3d7cf,2026-01-21T11:40:43-08:00,Enhance README with update section and resources,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2d6fd7007e84,2026-01-20T19:57:05-08:00,feat: add strategic-compact hook and update hooks.json with all hooks,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f96ef1e6ab35,2026-01-20T18:51:09-08:00,feat: add memory persistence hooks and context files,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7d3ea0f5762c,2026-01-20T18:40:02-08:00,feat: add strategic compact skill,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6bf102dbaa3e,2026-01-20T18:33:33-08:00,feat: add continuous learning skill with session examples,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3c1e7d991059,2026-01-17T18:14:33-08:00,Clarify repository purpose and additional resources,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
62a80df941a0,2026-01-17T18:07:13-08:00,Update README with image and guide link,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6eefb41d6112,2026-01-17T18:06:52-08:00,Update README with guide reading reminder,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d7cf890b580c,2026-01-17T18:06:40-08:00,Fix formatting in README.md for guide link,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e57979c1e9c6,2026-01-17T18:06:03-08:00,Update README with image and guide link,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
45959c326ee2,2026-01-17T17:49:33-08:00,Initial release: Complete Claude Code configuration collection,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
db25c1f67782,2026-04-16T15:47:37+09:00,fix(zenodo): simplify schema to minimum required fields,Kyeong Sun Kim,numerical_model_fresh,646fe4a4-987f-4297-9cb7-b95f6a447e23,TREE,4,24,1
adc4f8533d12,2026-04-16T15:32:17+09:00,fix(zenodo): set real ORCID so DOI minting succeeds,Kyeong Sun Kim,numerical_model_fresh,646fe4a4-987f-4297-9cb7-b95f6a447e23,TREE,2,1,2
f1c15b78e6d0,2026-04-16T15:27:55+09:00,chore: gitignore PyPI tokens and secrets files,Kyeong Sun Kim,numerical_model_fresh,646fe4a4-987f-4297-9cb7-b95f6a447e23,TREE,11,0,1
085d13779ddc,2026-04-16T15:19:43+09:00,release: v1.0.0,Kyeong Sun Kim,numerical_model_fresh,646fe4a4-987f-4297-9cb7-b95f6a447e23,TREE,179,8,7
5d8835b803b1,2026-04-15T18:42:34+09:00,docs(readme): rename title to 'Op³ — OptumGX+OpenSeesPy+OpenFAST',Kyeong Sun Kim,numerical_model_fresh,1231acfd-2a3c-4ce0-8550-53c10b8ca419,TREE,1,1,1
e35f8711df45,2026-04-15T18:34:43+09:00,docs(readme): overhaul GitHub landing page for rc2 + Studio + Anchors,Kyeong Sun Kim,numerical_model_fresh,1231acfd-2a3c-4ce0-8550-53c10b8ca419,TREE,136,27,1
b84adb7c5f44,2026-04-15T18:30:19+09:00,feat: complete A+C+D batches + audit doc + pre-existing test fixes,Kyeong Sun Kim,numerical_model_fresh,1231acfd-2a3c-4ce0-8550-53c10b8ca419,TREE,1464,69,32
3ffaa85d739f,2026-04-15T18:05:20+09:00,"feat(studio): Phase 6 -- ErrorBoundary, README polish, CHANGELOG entry",Kyeong Sun Kim,numerical_model_fresh,164847ae-3c22-4fd5-8456-b38e4c1795e4,TREE,165,26,4
5f2fc23e62d3,2026-04-15T18:03:10+09:00,feat(studio): Phase 4 -- 8 tab UIs (Site/Foundation/Anchor/Scour live + 4 stubs),Kyeong Sun Kim,numerical_model_fresh,164847ae-3c22-4fd5-8456-b38e4c1795e4,TREE,1408,55,20
1ce40583b0e7,2026-04-15T17:54:02+09:00,feat(studio): Phase 5 -- LLM chat (Anthropic + sandboxed op3 execution),Kyeong Sun Kim,numerical_model_fresh,164847ae-3c22-4fd5-8456-b38e4c1795e4,TREE,875,10,11
2b236a1adb15,2026-04-15T17:40:55+09:00,feat(studio): Phase 3 -- Three.js viewer + mesh generator (bucket / anchor / tripod),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,1055,9,8
858304fd0aea,2026-04-15T17:35:57+09:00,feat(studio): Phase 2 -- backend API endpoints over real op3,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,525,6,6
acd8720237c7,2026-04-15T17:33:17+09:00,feat(studio): Phase 1 -- skeleton (FastAPI + React + docker-compose),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,1102,0,38
8ff821a006e2,2026-04-15T17:19:58+09:00,docs(anchors): add suction-anchor section to README + CHANGELOG + pyproject extras,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,111,0,3
3c2ce5da54a1,2026-04-15T17:16:07+09:00,feat(anchors): add MoorPy coupling + safety-factor time series + design report,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,586,0,5
9237366be6fd,2026-04-15T17:09:57+09:00,feat(anchors): add cyclic capacity reduction (Andersen 2015),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,420,0,5
17ca38145700,2026-04-15T17:07:28+09:00,feat(anchors): OptumGX anchor driver + FE post-processor + guide,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,766,0,4
3ee1d3454652,2026-04-15T17:03:03+09:00,feat(anchors): add padeye optimization (analytical + sensitivity + novel centroid),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,600,0,5
310d357dc594,2026-04-15T16:59:32+09:00,feat(anchors): add installation analysis (self-weight + suction + plug-heave),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,663,0,5
0502cda26242,2026-04-15T16:56:06+09:00,feat(anchors): implement 5 capacity methods + DNV-RP-E303 / API-RP-2SK standards,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,1505,0,8
ed1dbe95b166,2026-04-15T16:46:59+09:00,"feat(anchors): add SuctionAnchor, UndrainedClayProfile, MooringLoad dataclasses",Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,462,0,4
034cef7ff6b2,2026-04-15T16:24:51+09:00,docs: add Ch8 digital-twin encoder diagram (8th mermaid),Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,66,0,1
caa5eefa9809,2026-04-15T16:22:59+09:00,docs: condense README as landing page + vertical diagrams + collapsibles,Kyeong Sun Kim,numerical_model_fresh,4ef87528-72ae-4ea2-8d89-0466ad7a07cb,TREE,279,333,1
af046ee8b63a,2026-04-15T16:08:21+09:00,docs: add 7th mermaid diagram (Ch7 Bayesian scour-monitoring loop),Kyeong Sun Kim,numerical_model_fresh,8d49f828-8324-4e7b-8285-d5fd1870a556,TREE,83,0,1
70119816eca4,2026-04-15T16:06:21+09:00,docs: upgrade README visuals with 6 mermaid diagrams,Kyeong Sun Kim,numerical_model_fresh,8d49f828-8324-4e7b-8285-d5fd1870a556,TREE,244,31,1
3cc5417a59d9,2026-04-11T14:23:34+09:00,docs: Op3 Complete Review Workbook (all 7 protocols in one DOCX),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,489,0,2
7882b7f5d9c0,2026-04-11T14:17:58+09:00,feat: 7 human-AI interaction improvements,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,1064,0,14
e128c9cd4558,2026-04-11T13:26:30+09:00,docs: Human Review Workbook for AI-generated code audit,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,325,0,2
8b178c6f0daf,2026-04-11T11:17:58+09:00,docs: add 11 new figures to gallery (34 total),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,90,0,1
28d46aa94644,2026-04-11T11:16:48+09:00,"feat: complete visualization coverage (11 new figures, 34 total)",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,637,0,12
f0dd6c72e9b7,2026-04-11T07:37:50+09:00,fix(docs): zero Sphinx warnings (strict -W build passes),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,44,34,10
05de0681b711,2026-04-11T07:22:37+09:00,"chore: version 1.0.0-rc2, PyPI ready, Codecov, CODEOWNERS",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,83,7,7
489b81897afb,2026-04-11T07:11:39+09:00,"fix(docs): RTD build — relax fail_on_warning, fix duplicates",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,8,6,4
a3452c75c19c,2026-04-11T07:06:50+09:00,fix(docs): zero-warning RTD build (mock imports + dedup + docstring),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,32,28,4
666530b14f24,2026-04-11T05:45:54+09:00,feat: upgraded CI + gallery + intersphinx,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,241,66,4
b09dd1222463,2026-04-11T05:39:25+09:00,docs: zero-warning Sphinx build + ReadTheDocs strict mode,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,2,2,3
510673c36922,2026-04-11T05:30:30+09:00,chore: upgrade repo for professional open-source release,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,353,39,10
1b968069b8f4,2026-04-11T03:23:23+09:00,"fix: H7+H8+H10+M5 — tests, dedup, bare excepts, paths",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,925,1353,29
7ddf2c181dda,2026-04-11T03:11:19+09:00,"fix: critical audit fixes (C1-C4, H1-H5, M1)",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,292,104,36
161e791592e5,2026-04-10T21:59:12+09:00,feat: Tier 2 + Tier 3 visualization (6 figures + interactive HTML),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,884,0,8
b72a9ae2deaf,2026-04-10T21:48:05+09:00,feat: Tier 1 defense-quality visualization (4 figures),Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,639,0,5
bd40cdf2874b,2026-04-10T21:37:47+09:00,feat: PyVista OptumGX + welib OpenFAST visualization modules,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,834,0,10
b1de21719d59,2026-04-10T21:20:48+09:00,feat: opsvis visualization module for Op3 structural analysis,Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,521,0,8
c22fcda3e408,2026-04-10T21:12:36+09:00,"feat(vv): close all remaining gaps (35/36 in-scope, 97%)",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,695,0,4
2528d316ac37,2026-04-10T21:01:41+09:00,"feat: nonlinear BNWF, cyclic analysis, fatigue DEL, OpenFAST load validation",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,1000,0,4
99b75859060b,2026-04-10T20:50:43+09:00,"feat(vv): add full-pipeline benchmarks (31/32 in-scope, 97%)",Kyeong Sun Kim,numerical_model_fresh,63915fbf-ea5d-4ddd-a6c4-fe4a973e911e,TREE,854,0,4
5faa67650f32,2026-04-10T20:15:04+09:00,"feat(vv): comprehensive cross-validation (27/28 benchmarks, 96%)",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,4014,179,20
f13a8b398ffb,2026-04-10T13:06:04+09:00,"data: add 5 more benchmarks (INNWIND, OC3, OC4, Arany, Damgaard)",Kyeong Sun Kim,numerical_model_fresh,e751cc2d-4d52-4090-a9e0-373cac414be6,TREE,37,0,1
05ca9fbad012,2026-04-10T12:59:20+09:00,data: save extracted benchmark data from 10 published papers,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,114,0,1
aeb4959aaf73,2026-04-10T12:57:52+09:00,feat: extended cross-validation reference dataset (10 published sources),Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,231,0,1
3634866fde34,2026-04-10T12:47:26+09:00,feat: comprehensive cross-validation suite (10/14 benchmarks verified),Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,607,0,3
8306c9f77ff2,2026-04-10T12:41:20+09:00,feat(pisa): cross-validation against Byrne/Burd 2020 reference data,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,365,0,4
d1b2cd0f820f,2026-04-10T11:45:11+09:00,docs+feat: expand 5 user manual chapters + fix autodoc + asymmetric eigenvalue,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,315,50,7
496aeeeee7e5,2026-04-10T11:34:27+09:00,fix(docs): align Sphinx project name with html_title,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1,1,1
4a225cbafbfa,2026-04-10T11:32:25+09:00,fix: remaining 121/121 references -> 20/21,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,2,2,2
884d35f875c8,2026-04-10T11:29:37+09:00,docs: comprehensive update to v1.0.0-rc1 across README + Sphinx + CITATION,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,42,37,7
ec0c81c7e090,2026-04-09T18:28:00+09:00,feat(dash): add Sequential Tracker + Diagnostic Agent tabs (8 tabs total),Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,221,0,1
c02a95c0c2c1,2026-04-09T18:14:48+09:00,chore: add encoder + viz optional dependency extras,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,2,0,1
f52c41a425c4,2026-04-09T17:38:59+09:00,data: save sequential Bayesian + asymmetric scour + agent results,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,581,0,4
676c997a81ee,2026-04-09T17:23:30+09:00,feat: implement 4 future-work items as working code,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1070,0,5
2f9bfe8969b9,2026-04-09T15:26:59+09:00,"fix(docs): wire user_manual/index, update conf.py title, delete old stub",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3,460,3
9279e79e665d,2026-04-09T15:22:32+09:00,fix(tests)+docs: test-fix 13/21→20/21 + JOSS paper + RTD user-manual wiring,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,89,47,28
163501e3f191,2026-04-09T15:05:34+09:00,docs(user-manual): third-party case study walk-through,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,139,10,1
bf54c4129aa8,2026-04-09T14:33:12+09:00,"feat+fix: redaction syntax, paper.md, user manual expansion, launcher",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,321,148,16
b3d1cfc7234a,2026-04-09T13:59:40+09:00,feat(v-01+v-02): OC6 Phase II + PISA cross-validation scaffolds,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,278,0,2
b6771cc7052f,2026-04-09T13:52:47+09:00,docs(user-manual): Sphinx scaffold for v1.0 user manual (V-03),Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,173,0,11
acd43ff371b3,2026-04-09T13:43:04+09:00,"test+data(v5): data manifest (537 entries, 56 MB) + op3_viz coverage 67→83 %",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3158,0,7
266cd32fdb2c,2026-04-09T13:36:29+09:00,docs(changelog): v1.0.0-rc1 release notes,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,52,0,1
1b422798f614,2026-04-09T13:27:28+09:00,"feat(v1.0.0-rc1): project file format, report gen, compliance tab, installer spec, sample projects",Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,851,2,11
f57d468ebf15,2026-04-09T12:13:11+09:00,security(data): remove committed proprietary OptumGX / blade / MC data; expand op3_viz tests,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,159,1891,10
6a4387f6e8fa,2026-04-09T12:01:54+09:00,test(op3_viz): add unit tests for geometry + Dash app smoke tests,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,152,0,3
8669e22f6303,2026-04-09T10:14:15+09:00,fix(op3_viz): wire runtime loaders through op3.data_sources,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,81,9,3
d2c78ce9d15d,2026-04-09T10:06:29+09:00,docs(ack): add proper citation for Gunsan 4.2 MW case study data source,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,43,5,1
b0e126ab4b1a,2026-04-09T09:43:36+09:00,redact: scrub proprietary site identifiers and dimensions,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,15838,14381,283
2983482cd29a,2026-04-09T08:48:43+09:00,feat(v0.4.1): real Gunsan tower geometry + RNA inertia + Mode D fix,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,299,71,8
654b3f65103e,2026-04-09T08:31:56+09:00,feat(v0.4.0): SSOT reconciliation with PHD real OptumGX data,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1584,124,27
3e26d3717f58,2026-04-09T07:41:16+09:00,fix(ci): simpler mesh convergence + verbose tracing in consistency,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,28,20,1
344bcd253690,2026-04-09T07:15:21+09:00,fix(ci): ops.wipe() between tests in every standalone runner,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,69,0,11
56229f2445e6,2026-04-08T21:59:23Z,ci(deps): Bump actions/upload-artifact from 4 to 7,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,2,2,1
be44a8597579,2026-04-09T06:58:21+09:00,fix(ci): drop Python 3.11 + remove -W from Sphinx stub build,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,20,11,2
cfb753b76981,2026-04-09T06:55:01+09:00,docs: add Zenodo DOI badge and citation metadata,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,19,10,2
6a5d4a30ef3e,2026-04-09T06:49:58+09:00,feat: Zenodo integration + CI consistency test cross-platform fix,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,87,7,3
c8dd913d5ae9,2026-04-09T06:45:46+09:00,Update README.md,ksk5429,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,1,1,1
4f1bf57f5276,2026-04-09T06:42:19+09:00,Update README.md,ksk5429,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,2,2,1
76b4a51e144e,2026-04-08T21:36:43Z,ci(deps): Bump actions/setup-python from 5 to 6,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3,3,2
3cf657a6c8d5,2026-04-08T21:36:43Z,ci(deps): Bump actions/setup-python from 5 to 6,dependabot[bot],numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,3,3,2
a3abcdc37f96,2026-04-09T06:35:41+09:00,fix(ci): install openseespylinux on Linux runner + decouple docs,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,12,3,1
ad703893479e,2026-04-09T06:35:41+09:00,fix(ci): install openseespylinux on Linux runner + decouple docs,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,12,3,1
b3f14caa268d,2026-04-09T06:32:13+09:00,Create FUNDING.yml,ksk5429,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,15,0,1
e6aadf5e7d19,2026-04-09T06:32:13+09:00,Create FUNDING.yml,ksk5429,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,15,0,1
9ddc32cbddeb,2026-04-09T06:28:20+09:00,chore: remove superseded scripts/test_all_examples.py,Kyeong Sun Kim,numerical_model_fresh,e8c4860f-09c4-4c76-b29d-9c156cc31214,TREE,0,87,1
